"Comment maintenir à jour un SGBD ?","Via les dépôts officiels, avec les mises à jour de sécurité."
"Que minimiser sur les serveurs hébergeant une BDD ?","Les extensions et outils d'administration utilisés."
"Que journaliser concernant une base de données ?","Les événements et les accès administrateurs."
"Quels comptes d'accès distincts recommande l'ANSSI ?","Des comptes séparés pour les utilisateurs humains et pour les applications."
"Quand utiliser le compte administrateur natif d'un SGBD ?","Uniquement en dernier recours, avec analyse régulière et MFA pour les admins."
"Qu'est-ce que le principe de moindre privilège pour une BDD ?","Limiter les droits au strict nécessaire via des rôles affectés aux utilisateurs."
"Comment isoler les fichiers de configuration d'une BDD ?","Les stocker sur des partitions ou répertoires distincts."
"Que faire des fonctionnalités avancées de lecture/écriture de fichiers système via la BDD ?","Les désactiver."
"Faut-il utiliser des données de production en environnement de développement ?","Non, pour éviter les fuites de données."
"Quel risque particulier pour une BDD en SaaS ?","La mutualisation entre clients."
"Comment protéger les données en transit et au repos dans une BDD ?","Les chiffrer (on-transit et at-rest), avec un serveur dédié par niveau de sensibilité."
"Quelle pratique de développement protège contre les injections SQL ?","L'utilisation de requêtes préparées."
"Que superviser sur un serveur de base de données ?","Stockage, CPU, RAM, avec audit des événements suspicieux."
