"Pourquoi les infrastructures de virtualisation sont-elles des cibles de choix ?","Elles permettent un accès rapide et généralisé aux données/applications hébergées."
"Comment administrer l'infrastructure de virtualisation ?","Depuis un SI d'administration à l'état de l'art, avec mesures de protection dédiées."
"Selon quel critère regrouper nœuds de calcul et stockage ?","Le niveau homogène de sensibilité et d'exposition des données/applications."
"Quelle segmentation entre zones de confiance différentes ?","Segmentation réseau physique entre zones, micro-segmentation au sein des zones."
"Que prioriser sur les infrastructures de virtualisation exposées à Internet ?","Les mises à jour de sécurité."
"Comment configurer l'interface réseau d'administration des hyperviseurs ?","Dédiée, sur réseau d'admin, jamais accessible depuis la production ou Internet."
"Quel matériel connexe intégrer à la stratégie d'administration ?","Cartes de management (iLO, iDRAC), baies de stockage, équipements réseau/sécurité."
"Comment gérer les comptes d'administration de la virtualisation ?","Comptes dédiés, principe de moindre privilège, indépendants des annuaires de production."
"Pourquoi l'indépendance vis-à-vis des annuaires de production (AD) ?","Pour éviter une élévation de privilège dans les deux sens entre virtualisation et production."
"Comment sauvegarder l'infrastructure de virtualisation elle-même ?","Indépendamment de la sauvegarde des machines virtuelles hébergées."
"Que journaliser/superviser sur la virtualisation ?","Les événements de sécurité (accès, changements de configuration), centralisés."
