"Définition de la crise ?","Situation imprévisible que les processus et l'organisation habituels ne permettent plus d'absorber (impacts et parties prenantes)."
"Crise ou urgence ?","Dans l'urgence, l'organisation habituelle absorbe encore les impacts ; dans la crise, non."
"Les 8 caractéristiques de la crise ?","Incertitude, perturbation, urgence, impacts, parties prenantes, émotion médiatique, point de rupture, cinétique."
"Point de rupture ?","Limite de maîtrise de l'entité avec son organisation et ses procédures habituelles."
"Cinétique ?","Évolution constante et non linéaire de la crise, impossible à modéliser à l'avance."
"Gestion ou pilotage de crise ?","On ne gère pas une crise, on se donne les chances d'y survivre (Raphaël de Vittoris) : on la pilote."
"Qui a rédigé le guide ?","Le bureau milieu industriel du CCPI de la DRSD (préface du général Philippe Susnjara)."
"Culture de crise : 4 idées ?","Survie = pilier de la pérennité, crise inéluctable, accepter l'incertitude, maximiser l'adaptation."
"Biais de présomption ?","Croire comprendre une situation parce qu'on dispose de routines."
"Outils d'analyse de l'environnement ?","SWOT (forces, faiblesses, opportunités, menaces) et PESTEL."
"4 types d'exercices ?","Partiel, cadré (sur table), général, terrain (conditions réelles)."
"4 piliers de la préparation ?","Organisation, processus, méthodologie, outils et supports."
"3 niveaux d'organisation (multi-sites) ?","Stratégique (suivi de crise), opératif (management de crise), tactique (réponse d'urgence terrain)."
"Cellule de crise d'une PME ?","Directeur de crise/communication, suivi et main courante, SI, RH et juridique, officiers de sécurité, technique et logistique."
"Priorités de la veille ?","1. système de survie à toute crise ; 2. signaux forts ; 3. signaux faibles."
"Cellule de veille en crise ?","Elle devient la cellule anticipation."
"Processus de réaction ?","Préparation, alerte, mobilisation, pilotage, sortie de crise, RETEX."
"4 étapes de la méthode de pilotage ?","Constat des faits, analyse des impacts, liste des parties prenantes, plan d'actions."
"Pathologies de la cellule de crise ?","Pilotage oral, zone de confort, pas de périmètre, pas de suivi du plan, pas d'historisation."
"Direction de crise à plusieurs ?","Recommandée pour limiter les biais cognitifs d'un seul directeur."
"3 biais cognitifs cités ?","Biais de narration, biais d'optimisme, biais de confirmation."
"Process Communication (Taibi Kahler) ?","6 types : rebelle, promoteur, rêveur, empathique, travaillomane, persévérant."
"Compétences non techniques ?","Conscience de la situation, travail en équipe, leadership, prise de décision, charge de travail."
"Travail en équipe : 4 piliers ?","Coopération, coordination, communication, outils ; l'humain surpasse l'outil."
"Warren Buffett ?","20 ans pour se faire une réputation, 5 minutes pour la perdre."
"Pièges de communication ?","Silence, manque d'empathie, fermeture, manque d'humilité, déni, mise en cause d'autrui, propos rassurants, mensonge."
"Trame du message de crise ?","Faits, actes, compassion, engagement, transparence."
"Réponse sur-prudente ?","En cas de doute, mobiliser la cellule de crise."
"Fondamentaux de l'espace de crise ?","Confidentialité, localisation, outils, aménagement, back-up sur un autre site, commodités."
"Étapes du pilotage ?","Ouverture, briefing initial, mise en œuvre du plan d'actions, préparation du point de situation, point de situation."
"Point de situation ?","10 minutes maximum : faits, impacts, parties prenantes, avancement du plan d'actions."
"Rôle de l'adjoint ?","Garantir la méthode, la dynamique de groupe et le suivi du plan d'actions ; suppléer le directeur."
"Rôle de l'historien ?","Tenir la main courante, la faire relire au juriste et valider par le directeur."
"Loi de Murphy ?","Tout ce qui peut aller mal ira mal : le plus improbable reste possible."
"Sortie de crise ?","Atteinte des objectifs fixés au départ ; fermeture prononcée par le directeur ; rester capable de réarmer."
"Après la crise ?","Nouvel état d'équilibre (pas de retour à l'état initial) et suivi psychologique des personnels."
"RETEX à chaud / à froid ?","À chaud : juste après, à l'oral, cellule de crise. À froid : plus tard, questionnaires, tous les acteurs."
"TOP du RETEX ?","Faiblesses Techniques, Organisationnelles, du Personnel."
"BIA ?","Bilan d'impact sur l'activité : mesure la criticité des activités."
"DMIA ?","Durée maximale d'interruption d'activité, calculée en évaluant le BIA dans la durée."
"Ressources névralgiques ?","RH et intellectuelles, matériels et infrastructures, SI et communication, prestataires et fournisseurs."
"Solutions du PCA ?","Préventives (en amont) et palliatives (en cas de perturbation avérée)."
"Solutions du PRA ?","Rétablissement, rattrapage et récupération, protection."
"Maintien en condition opérationnelle ?","Tests, formations, sensibilisations, mise à jour des plans, tirer les leçons des RETEX."
