"Qu'est-ce qu'une DMZ ?","Sous-réseau séparant deux zones de confiance hétérogène, protégé par des pare-feux périmétriques ; zone neutre et perdable."
"Combien de pare-feux périmétriques minimum, et leur relation ?","Deux (externe + interne), physiquement distincts ; leur mutualisation est proscrite (R13)."
"Sens de flux recommandé vis-à-vis de la passerelle ?","Jamais de flux initié depuis la passerelle vers le SI interne (zone de + haute confiance → zone de - confiance)."
"Annuaire du SI interne : accès direct depuis la passerelle ?","Interdit. 3 architectures alternatives : annuaire dédié lecture seule, mandataire inverse, ou mandataire côté SI interne."
"Pourquoi bloquer les flux DNS sur le pare-feu interne par défaut ?","Le DNS est un canal d'exfiltration potentiel ; résolveurs internes/publics ne doivent jamais communiquer entre eux."
"Offre cloud recommandée pour une fonction relais externalisée ?","Qualifiée SecNumCloud + interconnexion via tunnel VPN IPsec à l'état de l'art."
"Routage recommandé au sein de la passerelle ?","Statique, avec désactivation des protocoles de routage dynamique."
"Comment un pare-feu externe doit-il traiter un paquet refusé ?","DROP (silence), jamais REJECT (pas de réponse ICMP) : évite la fuite d'info sur la politique de filtrage."
"Où placer le serveur mandataire Web ?","Dans la zone de services relais, exploité de manière centralisée."
"WPAD recommandé pour la config auto du proxy ?","Non, à proscrire (vulnérable) : préférer politique de config locale ou fichier .PAC servi en HTTPS."
"Où héberger les serveurs de boîtes aux lettres ?","Toujours dans le SI interne, jamais dans la passerelle Internet sécurisée."
"Portail Webmail exposé sur Internet recommandé ?","Non par défaut ; si le risque est accepté par une autorité d'homologation, authentification double facteur + détection renforcée obligatoires."
"Ce que garantit STARTTLS ?","Chiffrement TLS seulement si le serveur distant le supporte aussi - sinon retour en clair (condition nécessaire, pas suffisante)."
"Rôle de SPF ?","Déclarer en DNS (TXT) les IP des serveurs autorisés à émettre pour un domaine."
"Rôle de DKIM ?","Signature cryptographique des courriels ; clé publique publiée en DNS (sélecteur DKIM)."
"Rôle de DMARC ?","Politique de traitement (p=none/quarantine/reject) en cas d'échec SPF/DKIM + rapports statistiques."
"Politique DMARC de départ recommandée ?","p=none, pour observer les statistiques avant de durcir progressivement."
"Pourquoi DNSSEC en complément de SPF/DKIM/DMARC ?","Fiabilise les enregistrements DNS sur lesquels ces trois protocoles reposent."
"Limite de SPF/DKIM/DMARC ?","Ne protègent pas contre le typosquattage de domaine ni l'usurpation d'identité en amont du serveur d'envoi."
"Exception à la rupture protocolaire systématique ?","Un tunnel VPN entre deux points de confiance maîtrisés par l'entité (rupture non recommandée, préserve la confidentialité)."
