"Due diligence ?","Vérifications avant une relation d'affaires : finances, dirigeants, bénéficiaires effectifs, conformité, réputation."
"Signaux d'une usurpation ?","Adresse ou domaine douteux, caractères cyrilliques, extension modifiée, urgence, canal inhabituel."
"Prévenir les escroqueries ?","Réserver les domaines proches, procédures sans dérogation, sensibilisation, tests d'intrusion."
"Suspicion d'escroquerie ?","Vérifier par un autre canal, couper, alerter SI et sûreté, prévenir l'usurpé, plainte, DGSI."
"Indices d'un faux fonds ?","Pas d'audit, refus de visio, investisseur anonyme, versements reportés, frais ou commission en cryptomonnaies."
"Aides pour vérifier un investisseur ?","DISSE, DREETS, réseau international du Trésor, DGSI ; prestataires français."
"THESEE ?","Plateforme du ministère de l'Intérieur pour les plaintes pour escroquerie en ligne."
"Loi extraterritoriale ?","Loi étrangère applicable au-delà de ses frontières : audits intrusifs, captation, sanctions."
"Divulgation volontaire ?","Auto-incrimination auprès d'autorités étrangères pour atténuer les sanctions."
"Loi de blocage ?","Loi n°68-678 du 26/07/1968 : interdit de livrer des documents sensibles à des procédures étrangères hors traités."
"SISSE ?","Service de l'information stratégique et de la sécurité économiques (DGE), guichet unique de la loi de blocage (2022)."
"Avant un audit étranger ?","Conseil juridique, données sensibles isolées, prestataire français, plateforme qualifiée ANSSI, liste des données remises."
"Contournement des embargos ?","Intermédiaires européens, pays rebond, sociétés écrans civiles, espèces, cryptomonnaies, paradis fiscaux."
"Connaître ses produits ?","Une amélioration peut faire franchir le seuil BDU ; méfiance juste sous les seuils ; SBDU en cas de doute."
"Signaux d'un contournement ?","Changement soudain de destination, hausse d'activité vers un pays, transport inhabituel, paiement opaque."
"Clauses anti-détournement ?","Certificat de non-réexportation, inspection du bien, contrat de maintenance."
"Signalement prolifération ?","signalement-cp@interieur.gouv.fr"
"Atteinte à la réputation ?","Fausses informations sur probité, fiabilité ou finances : pertes immédiates, restauration longue."
"Prévenir l'atteinte à la réputation ?","Activités exposées, pratiques des concurrents, budget de communication, veille en sources ouvertes."
"Réagir à une atteinte ?","Évaluer, parfois ne pas réagir, démentir avec preuves, informer les salariés, changer de nom, plainte."
"Historique du Flash ingérence ?","Créé en juillet 2012, mensuel depuis 2016, hebdomadaire pendant le confinement de 2020."
"Audience 2023 ?","80 000 consultations par numéro, 24 % d'engagement LinkedIn ; 1 000 conférences, 50 000 personnes."
"Contrôle aéroportuaire ?","Téléphones exigés et déverrouillés ; application espion installée ; utiliser des appareils dédiés aux voyages."
"Distributeurs automatiques ?","Terminaux de paiement étrangers avec micros, caméras, 4G et Bluetooth."
"Logiciel espion sur mobiles ?","Indétectable pendant des mois, découvert par une alerte du fabricant ; probable soutien étatique."
"Fausse consultante ?","Agent de renseignement étranger qui a demandé des documents internes à une scientifique."
