"Pourquoi des comptes nominatifs pour les admins SNS ?","Traçabilité des actions ; le compte admin local est réservé aux opérations exceptionnelles (mot de passe en coffre-fort)."
"Quand activer SSH sur un SNS ?","À titre exceptionnel seulement, avec mot de passe changé à chaque utilisation (limité au compte admin local)."
"Authentification locale recommandée à l'interface web ?","Certificats utilisateurs nominatifs plutôt que mots de passe stockés localement."
"Compte pour un annuaire externe d'administration ?","Dédié, restreint en lecture seule."
"Gestion des droits de plusieurs administrateurs ?","Via des groupes d'utilisateurs déclarés dans l'annuaire, chacun avec un profil adapté."
"Interface d'administration recommandée ?","Interface Ethernet dédiée, sur un réseau d'administration lui-même dédié."
"Suites TLS par défaut de l'interface admin (sslparanoiac) ?","À conserver, voire durcir en ne gardant que les suites ECDHE."
"Certificat par défaut de l'interface web (AC NetAsq) ?","À remplacer par un certificat issu d'une IGC maîtrisée."
"Pourquoi éviter NSRPC en connexion directe ?","Nécessite l'accès en lecture à l'empreinte du mot de passe utilisateur (risque en cas de détournement)."
"Pourquoi désactiver les interfaces réseau inutilisées ?","Réduit la surface d'attaque et le risque d'erreur de configuration."
"Rôle de l'antispoofing IP ?","Vérifier la légitimité de l'IP source selon la topologie (interfaces internes + table de routage), avant le filtrage."
"Pourquoi des routes statiques pour les réseaux internes distants ?","Complètent l'antispoofing par la table de routage - sinon les paquets sont rejetés."
"Intérêt d'un miroir interne pour les mises à jour ?","Limite le nombre d'équipements accédant directement à Internet (sinon : proxy authentifiant dédié)."
"Pourquoi limiter les objets dynamiques par défaut ?","Génèrent des requêtes DNS intempestives vers les domaines de l'éditeur - à supprimer ou passer en statique."
"Avant de désactiver les règles de filtrage implicites ?","Créer d'abord les règles explicites équivalentes (sinon perte des capacités d'admin)."
"Comment adapter le niveau d'inspection (Firewall/IPS/IDS) ?","Selon le rôle de l'équipement, son exposition et la criticité des ressources protégées."
"Authentification VPN IPsec à privilégier ?","Certificat mutuel plutôt que clé partagée (clé partagée = pas de distinction par correspondant, gestion de révocation difficile)."
"Algorithmes minimum recommandés IKE/IPsec ?","AES-GCM 256, SHA 384, groupe Diffie-Hellman 19."
"Principe du blackholing ?","Route statique vers la boucle locale pour détruire (plutôt qu'émettre en clair) les paquets si la politique IPsec est désactivée."
"Pourquoi filtrage toujours plus spécifique que la politique IPsec ?","Évite qu'un nouvel équipement ajouté fasse fuiter des paquets en clair."
"Export d'une sauvegarde locale sans WebDAV maîtrisé ?","Par SSH, connexion initiée par l'équipement lui-même (jamais l'inverse, qui exigerait le compte admin)."
