"3 Tiers du modèle Microsoft ?","Tier 0 (cœur de confiance, ex. DC), Tier 1 (valeurs métiers/biens supports), Tier 2 (accès utilisateur, ex. postes bureautiques)."
"Pourquoi protéger le Tier 1 autant que le Tier 0 ?","Les missions/valeurs métiers réelles y sont portées ; le Tier 0 n'est qu'un moyen de contrôle."
"Qu'est-ce qu'un chemin de contrôle ?","Succession de permissions/dépendances permettant de progresser vers une ressource de plus haute confiance."
"Pourquoi le cloisonnement réseau seul est insuffisant pour AD ?","RPC/SMB/Kerberos doivent être autorisés entre systèmes et DC sans que le contenu soit filtrable par un pare-feu."
"Périmètre idéal du modèle de gestion des accès privilégiés ?","La forêt AD (frontière stricte) - attention aux relations d'approbation en multiforêt qui l'étendent."
"Recommandation sur le compte krbtgt ?","Renouveler régulièrement son mot de passe (porte la confiance de tous les tickets Kerberos)."
"Usage recommandé de Windows Defender Credential Guard (WDCG) ?","Défense en profondeur seulement, jamais comme mesure unique."
"WDRCG entre zones de confiance hétérogènes ?","Interdit : exposerait les secrets d'un Tier de haute confiance à une machine de moindre confiance."
"Authentification NTLM des comptes Tier 0 ?","À interdire ; bloquer le trafic NTLM sortant du Tier 0 puis l'étendre à tout le SI si possible."
"Où administrer le Tier 0 ?","Depuis des postes d'administration physiquement dédiés (mutualisation encadrée/proscrite)."
"Que faire si la sécurité physique d'un site AD n'est pas garantie ?","Déployer un RODC sécurisé + recommandations dédiées aux RODC."
"Relations d'approbation AD sortantes extraforêt ?","Durcir, idéalement avec authentification sélective ; interdire la délégation Kerberos entrante."
"Mots de passe dans les GPP (préférences de stratégie de groupe) ?","Prohibés : facilement récupérables par un attaquant."
"Pourquoi catégoriser sauvegarde/virtualisation/stockage en Tiers ?","Contrôle indirect mais réel sur des ressources Tier 0 (accès hyperviseur/backup = accès DC)."
"Menace spécifique visant LDAP/SMB/Web du Tier 0 ?","Attaques de relais NTLM - protection dédiée par protocole nécessaire."
"Évolution 2020 du modèle 3 Tiers ?","Enterprise access model : Tier 0→control plane, Tier 1→data workload plane + management plane, Tier 2→user access + app access."
"Utilité du service ADS de l'ANSSI et des outils d'analyse de chemins ?","Analyse régulière (pas ponctuelle) des chemins de contrôle AD, la config évoluant en permanence."
"Un attaquant peut-il exfiltrer des données sans compromettre le Tier 0 ?","Oui, via des accès peu privilégiés (ex. API), moins supervisés et rarement renouvelés."
"Méthodologie de cloisonnement : grandes étapes ?","Périmètre → valeurs métiers T1 → chemins d'attaque → catégorisation en Tiers → cloisonnement admin → architecture → minimisation exposition → durcissement → délégation fine → journalisation/détection, en boucle itérative."
"Windows Server Core sur le Tier 0 ?","Recommandé (R19+) pour réduire la surface d'attaque des systèmes les plus critiques."
