"Que faut-il activer avant l'installation d'un serveur Windows Server ?","Un TPM version 2 et le mode UEFI Secure Boot (+ Secured-core si compatible, dès WS2022)."
"Quel mode d'installation privilégier pour un serveur membre ?","Le mode server core (moins de composants, surface d'attaque réduite)."
"Faut-il désactiver le pare-feu Windows Defender intégré ?","Non, sauf cas légitime rare ; activer seulement les règles nécessaires."
"Faut-il désactiver la NLA si le RDP est utilisé ?","Non, elle ne doit jamais être désactivée."
"Faut-il désactiver IPv6 sur un serveur Windows ?","Non, il reste utilisé pour les communications vers le serveur lui-même."
"D'où doivent provenir les fichiers d'installation et mises à jour ?","De Microsoft Update, avant toute connexion au réseau de production."
"Quel utilitaire pour joindre un serveur au domaine AD-DS ?","Djoin, après création préalable du compte ordinateur dans l'OU cible."
"Pourquoi synchroniser l'heure avec les contrôleurs de domaine ?","Pour le bon fonctionnement du protocole Kerberos."
"Quel outil pour gérer les mots de passe administrateur local ?","LAPS (Local Administrator Password Solution)."
"Pourquoi ne pas colocaliser IIS et une autorité de certification AD-CS ?","Ils ont des besoins de sécurité différents (accès restreint vs disponibilité publique)."
"Où stocker les données des services et applications ?","Hors du disque système (ex. bases AD-CS, WID, SQL)."
"Quelle fonctionnalité chiffre les disques d'un serveur Windows ?","BitLocker, contre le risque de vol."
"Qu'active la VBS (Virtualization Based Security) ?","Des composants de sécurité dépendants comme Credential Guard."
"Que faire des certificats autosignés RDP/IIS ?","Les remplacer par des certificats issus d'une IGC (ex. AD-CS + Key Storage Provider)."
"Quel outil durcit l'environnement d'un serveur Windows ?","Le Security Compliance Toolkit (SCT), ou OSConfig pour Windows Server 2025."
