"Que faire du système d'exploitation et des applications mobiles ?","Les mettre à jour systématiquement et dans les meilleurs délais ; redémarrer régulièrement."
"Qu'est-ce que le mode Isolement (lockdown mode) ?","Un mécanisme de durcissement du système d'exploitation en environnement iOS, pour les populations à risque."
"Faut-il connecter son téléphone à un appareil inconnu ?","Non, jamais (chargeur, ordinateur, Wi-Fi public inclus)."
"Que faire des applications non utilisées ?","Les désinstaller/désactiver et limiter les autorisations des applications conservées."
"Que faire des interfaces sans fil non utilisées (Wi-Fi, Bluetooth, NFC, localisation) ?","Les désactiver."
"Que recommande l'ANSSI sur les usages personnel/professionnel ?","Une séparation stricte entre les deux."
"Le mode avion empêche-t-il un logiciel espion de fonctionner ?","Non — il faut sortir l'équipement de la pièce avant une conversation sensible."
"Quel type de messagerie privilégier pour des informations sensibles ?","Une messagerie à chiffrement de bout en bout, plutôt que le SMS."
"Que peut dissimuler un hameçonnage mobile particulier à surveiller ?","Une demande illégitime d'association de nouvel appareil à un compte de messagerie."
"Que faire de son téléphone avant de s'en séparer ?","L'éteindre complètement."
"Que faire en cas de signalement de compromission d'un compte/appareil ?","Contacter le CERT-FR (cert-fr@ssi.gouv.fr ou 3218)."
