À qui ce document de l'ANSSI est-il destiné en priorité ?;Aux seuls utilisateurs finaux;Aux administrateurs systèmes exclusivement;Aux éditeurs de postes de travail multi-environnements;Au grand public sans compétence technique;4;Il vise à les accompagner dans la conception et l'écriture d'une cible de sécurité.
Que traite exclusivement ce document en matière de cloisonnement ?;Aucun type de cloisonnement particulier;Le cloisonnement entre systèmes d'exploitation complets;Le cloisonnement des câbles réseau physiques;L'isolation d'applicatifs au sein d'un même système d'exploitation uniquement;3;L'isolation d'applicatifs peut être traitée séparément via sandbox ou conteneurs.
Jusqu'à quel niveau de sensibilité ce document traite-t-il, au sens de l'II 901 ?;Secret;Il ne traite d'aucun niveau de sensibilité particulier;Très Secret;Diffusion Restreinte (DR);5;Les niveaux Secret et Très Secret relèvent de l'IGI 1300, non traitée ici.
Qu'est-ce qu'un domaine selon ce document ?;L'environnement d'exécution d'une ou plusieurs tâches, défini par ses ressources accessibles;Un simple nom de fichier;Un compte utilisateur unique;Une adresse IP statique;2;Il se décline en domaine utilisateur et domaine support.
Qu'est-ce que le socle dans l'architecture d'un poste multi-environnements ?;Un logiciel de bureautique installé par défaut;Le simple boîtier physique de l'ordinateur;Le nom donné à l'utilisateur principal du poste;L'ensemble des matériels et logiciels assurant l'isolation entre domaines, incluant la TCB;5;Seules les tâches strictement nécessaires aux missions du socle y sont exécutées.
Pourquoi les machines virtuelles sont-elles préférées aux sandbox pour cloisonner les domaines utilisateurs ?;Elles ne nécessitent aucune configuration de sécurité;Elles offrent un cloisonnement plus fort, sans partage du noyau avec le socle;Elles sont interdites par la réglementation sinon;Elles sont toujours moins gourmandes en ressources;3;Elles réduisent aussi la surface d'attaque exposée par le socle aux domaines utilisateurs.
Deux domaines utilisateurs de même niveau de sensibilité doivent-ils être isolés l'un de l'autre ?;Cela dépend uniquement de la marque du matériel;Oui, une sensibilité identique n'est pas synonyme de droit d'accès identique;Non, ils peuvent partager toutes leurs ressources librement;Non, l'isolation n'est utile qu'entre niveaux différents;3;C'est une précision explicite du document sur les architectures à plusieurs domaines utilisateurs.
Quel mécanisme combiné permet d'assurer l'intégrité de la chaîne de démarrage du socle ?;La désactivation totale du firmware;Un simple mot de passe BIOS;UEFI Secure Boot et Measured Boot reposant sur un TPM;Un antivirus installé après démarrage;4;Le retour en arrière de ces éléments doit être limité et contrôlé pour la mise à jour avec fallback.
Que doit protéger un composant de sécurité physique comme un TPM selon ce guide ?;Les secrets cryptographiques sensibles du socle;Uniquement le clavier physique;Uniquement l'écran du poste de travail;Rien de particulier, il est purement décoratif;2;Un exemple donné est le scellement du secret de déchiffrement d'une partition.
Que faut-il utiliser pour se protéger des attaques de type coldboot sur la mémoire DRAM ?;Des technologies de chiffrement complet de la mémoire (ex. Intel TME, AMD TSME);La désactivation totale de la RAM;Un cadenas physique sur le boîtier;Un simple redémarrage régulier de la machine;2;L'accès à la mémoire des domaines utilisateurs depuis le socle doit aussi être restreint.
