Que doit-on activer avant l'installation d'un serveur Windows Server selon l'ANSSI ?;Rien de particulier;Un mode de démarrage BIOS legacy uniquement;Un TPM version 2 et le mode UEFI Secure Boot;Le mode de compatibilité Windows XP;4;À partir de Windows Server 2022, le Secured-core est également à privilégier si le matériel le permet.
Quel mode d'installation l'ANSSI recommande-t-elle de privilégier pour un serveur membre ?;Le mode invité anonyme;Le mode server core;Le mode sans mise à jour;Le mode Desktop Experience uniquement;3;Il contient moins de composants et offre une surface d'attaque plus réduite.
Faut-il désactiver le pare-feu Windows Defender intégré sur un serveur membre ?;Oui, car il ralentit le serveur;Non, sauf cas légitime rare, seules les règles nécessaires doivent être activées;Cela n'a aucune importance;Oui, systématiquement pour simplifier l'administration;3;Seules les règles nécessaires à la production ou à l'administration distante doivent être activées.
Faut-il désactiver l'authentification au niveau réseau (NLA) si le RDP est utilisé ?;Oui, uniquement en environnement de test;Cela dépend de la version de Windows uniquement;Oui, systématiquement;Non, elle ne doit pas être désactivée;5;NLA renforce la sécurité de l'accès RDP.
Faut-il désactiver IPv6 sur un serveur Windows Server ?;Oui, systématiquement pour la sécurité;Oui, car IPv4 le remplace totalement;Cela n'a aucun impact;Non, il reste utilisé pour les communications vers le serveur lui-même;5;Il est en revanche possible de privilégier IPv4 pour les communications applicatives.
D'où doivent provenir les fichiers d'installation, mises à jour et pilotes d'un serveur Windows ?;De Microsoft Update;D'une clé USB non vérifiée;D'un forum communautaire;De n'importe quel site de téléchargement;2;Le serveur doit être mis à jour avant sa connexion au réseau de production.
Quel utilitaire l'ANSSI recommande-t-elle pour joindre un serveur au domaine Active Directory ?;Djoin;Paint;Notepad;Regedit;2;Un compte ordinateur doit être créé préalablement dans l'unité d'organisation de destination.
Pourquoi la synchronisation horaire avec les contrôleurs de domaine est-elle importante ?;Pour le bon fonctionnement du protocole Kerberos;Cela n'a aucune importance technique;Pour la facturation électrique du serveur;Pour afficher l'heure correcte sur le bureau;2;Un décalage horaire trop important empêche l'authentification Kerberos.
Quel outil l'ANSSI recommande-t-elle fortement pour gérer les mots de passe des administrateurs locaux ?;LAPS (Local Administrator Password Solution);Aucun outil n'est nécessaire;Un fichier Excel partagé;Un mot de passe unique pour tous les serveurs;2;Cela garantit un mot de passe fort et différent de celui des autres serveurs.
Pourquoi ne pas colocaliser un rôle IIS et une autorité de certification AD-CS sur le même serveur en production ?;Windows Server l'interdit techniquement;Ils sont soumis à des besoins de sécurité différents;Cela consomme trop de RAM;Cela n'a aucune conséquence en pratique;3;L'autorité de certification nécessite des accès sécurisés, contrairement au site de publication CRL/AIA.
Où faut-il stocker les données des services et applications, même si l'assistant de configuration propose le contraire par défaut ?;Dans le dossier Téléchargements;Hors du disque système;Sur une clé USB;Sur le disque système uniquement;3;Cela concerne par exemple les bases AD-CS, WID et SQL.
Quelle fonctionnalité permet de chiffrer les disques durs système et de données d'un serveur Windows ?;Le Presse-papiers Windows;BitLocker;Notepad++;WinRAR;3;Cela permet de se prémunir des risques de vol du matériel.
Qu'est-ce que la VBS (Virtualization Based Security) permet d'activer ?;Une connexion Wi-Fi automatique;Un nouveau thème visuel Windows;Un mode de jeu vidéo;Des composants de sécurité dépendants comme Credential Guard;5;Certains de ces composants ne sont pas compatibles avec certains rôles ou applications.
Que doit-on faire des certificats autosignés utilisés pour le RDP ou l'administration distante d'IIS ?;Les conserver indéfiniment sans les changer;Les remplacer par des certificats issus d'une infrastructure de gestion de clés;Les supprimer sans les remplacer;Les partager publiquement;3;Un fournisseur cryptographique récent, comme AD-CS avec Key Storage Provider, doit être utilisé.
Quel outil permet de durcir l'environnement d'un serveur Windows selon l'ANSSI ?;Le Bloc-notes;La calculatrice Windows;Le kit de ressources de conformité de la sécurité (SCT), ou OSConfig pour Windows Server 2025;Le lecteur multimédia Windows;4;Ces outils appliquent des modèles de configuration sécurisée reconnus.
