Que doit-on faire des systèmes des entités hors du système d'information sans connectivité régulière ?;Les considérer prioritairement dans ce guide;Les journaliser en mode Pull exclusivement;Leur appliquer uniquement le niveau renforcé;Les exclure du périmètre de ce guide;5;Le guide couvre la journalisation locale et la centralisation interne à l'entité.
Combien de niveaux gradués de recommandations le guide propose-t-il, de l'état de l'art au renforcé ?;Cinq;Quatre;Trois;Deux;5;Le niveau renforcé nécessite au minimum deux ingénieurs en détection à temps plein.
Sur quoi les systèmes en environnement AD se synchronisent-ils par défaut pour l'horodatage ?;Un serveur DNS public;Le poste de l'administrateur;Les contrôleurs de domaine;Aucune source, l'horodatage est local;4;Cette configuration par défaut doit être conservée, la source de la forêt étant elle-même synchronisée sur des serveurs NTP de référence.
Que doit-on privilégier pour les applications tierces disposant d'une fonctionnalité de journalisation pertinente ?;L'écriture dans des journaux gérés par Windows selon un format structuré;Un format propriétaire non structuré;L'écriture exclusive dans le journal Application générique;La désactivation totale de leur journalisation;2;Cela évite de disperser l'information utile dans des journaux non exploitables.
Quel comportement de rotation des journaux locaux doit être configuré par défaut ?;Une purge intégrale hebdomadaire programmée;Une désactivation de toute limite de taille;Un effacement automatique des événements les plus anciens;Un arrêt complet de la journalisation à la taille maximale;4;Avec des tailles de journaux permettant une rétention suffisante.
Que dit le guide de la configuration par défaut des stratégies d'audit avancées de Windows ?;Elle est suffisante dans tous les contextes;Elle ne concerne que les journaux applicatifs;Elle est insuffisante pour détecter ou analyser des incidents;Elle ne doit jamais être modifiée;4;Elle doit être modifiée sur la base de l'analyse de risque du système d'information.
Qu'est-ce que sysmon ?;Une base de données de corrélation d'incidents;Un composant intégré et supporté du noyau Windows;Un utilitaire gratuit de la suite Sysinternals de Microsoft, sans support officiel;Un protocole de transfert d'événements normalisé IETF;4;Il offre une journalisation avancée configurable via un fichier XML de règles.
Que faut-il éviter avec les configurations sysmon selon ce guide ?;L'utilisation du format XML;Le déploiement via une stratégie de groupe;Des configurations dépassant environ deux mille lignes, pour des raisons de stabilité;Toute configuration de moins de cent lignes;4;Une phase de test préalable est recommandée avant tout déploiement large.
Quel service Windows correspond au serveur de collecte centralisant les événements transférés ?;EventLog, exécuté sur chaque client;WECSvc, Windows Event Collector;Sysmon, en mode serveur;RPCSS, Remote Procedure Call;3;Chaque client transfère ses événements en tant que client WEF vers ce service.
Que précise un abonnement (subscription) configuré sur un serveur collecteur ?;Uniquement l'adresse IP du serveur de collecte;La liste des applications installées sur le parc;Le mot de passe des comptes d'administration;La sélection d'événements ciblés et les ordinateurs concernés;5;Journaux, sévérités, fournisseurs ou identifiants d'événements ainsi que les paramètres de transfert.
Pourquoi déployer plusieurs serveurs de collecte peut-il être justifié ?;Uniquement pour réduire le nombre de licences Windows;Pour la haute disponibilité, la répartition de charge, le chaînage ou des durées de conservation différenciées;Cela n'apporte jamais aucun bénéfice;Uniquement pour respecter un quota légal fixe;3;Le chaînage permet par exemple de relier une enclave de collecte interne à la zone de collecte d'un prestataire.
Sous quel format les événements doivent-ils être centralisés ?;Convertis systématiquement en texte libre;Compressés puis chiffrés uniquement;Convertis en tableur avant stockage;Dans leur format brut;5;Le dimensionnement et la disponibilité du stockage centralisé doivent en outre être surveillés.
Quel mode de transfert des abonnements doit être privilégié ?;Le mode Pull exclusivement;Aucun mode n'est recommandé;Un mode hybride non documenté;Le mode Push, où les clients initient l'envoi;5;Le mode Pull présente des risques nécessitant une attention particulière.
Que doit-on faire des serveurs de collecte au sein de l'architecture ?;Les fusionner avec les contrôleurs de domaine;Les cloisonner au sein d'une architecture dédiée;Les exposer directement sur Internet;Les héberger sur les postes utilisateurs;3;Cela limite l'impact d'une compromission du service de collecte sur le reste du système d'information.
Que recommande le guide concernant les solutions logicielles tierces de collecte ?;Les utiliser uniquement sans aucun maintien en condition de sécurité;Les proscrire sur les ressources sensibles de l'annuaire, ou protéger ces ressources spécifiquement;Elles ne présentent aucun risque particulier;Les imposer systématiquement à la place des services natifs;3;Le maintien en condition de sécurité de ces solutions doit lui-même être assuré.
Quel événement de sécurité est cité en exemple d'abonnement de collecte très restreint ?;L'événement 1000, démarrage du système;L'événement 4104, exécution de script PowerShell;L'événement 6006, arrêt propre du service Journal d'événements;L'événement 4625, échec d'ouverture de session;5;Il illustre une sélection ciblée d'événements pour un abonnement WECSvc.
Quelles configurations sysmon publiques sont citées comme sources d'inspiration ?;OSSEC et Wazuh;sysmon-config de SwiftOnSecurity et sysmon-modular d'Olaf Hartong;Splunk Enterprise Security;La configuration officielle Microsoft Defender ATP;3;À adapter impérativement au contexte de chaque système d'information.
Quel site est cité en exemple de source de serveurs de temps NTP français ?;Le site de l'ANSSI uniquement;Le site Web de RENATER;Le site pool.ntp.org exclusivement;Le portail cyber.gouv.fr;3;Il est cité en lien avec la recommandation de synchronisation des horloges.
Quel type de solution est cité comme exploité en aval des serveurs collecteurs Windows par les centres opérationnels ?;Un SIEM, Security Information and Event Management;Un antivirus de point de terminaison isolé;Un simple tableur partagé;Un pare-feu applicatif Web;2;Il centralise et corrèle les événements remontés par les serveurs de collecte.
La supervision de la sécurité par la journalisation peut-elle constituer à elle seule la protection d'un système d'information ?;Non, elle est complémentaire des analyses de risque, de l'architecture et des audits;Non, elle n'a aucune utilité en matière de sécurité;Oui, elle suffit dès lors que sysmon est déployé;Oui, à condition d'utiliser un SIEM;2;Elle doit toujours s'inscrire dans une démarche de sécurité globale.
