Est-il nécessaire qu'un projet open source obtienne un score parfait sur tous les critères pour être retenu ?;Oui, sinon le projet doit être immédiatement écarté;Oui, absolument obligatoire;Non, l'objectif est un choix éclairé, pas un score parfait;Cela dépend uniquement du prix du logiciel;4;Ce document vise à faire prendre conscience des enjeux de cybersécurité.
Que peut indiquer une faible activité d'un projet open source ?;Soit une grande maturité et stabilité, soit un manque de ressources;Rien, l'activité n'a aucune signification;Toujours un projet abandonné sans exception;Toujours une excellente sécurité;2;Il faut donc analyser plusieurs critères conjointement, comme la régularité des contributions.
Qu'est-ce que le maintien en conditions opérationnelles (MCO) d'un logiciel libre ?;Uniquement la présence d'un logo sur le site du projet;Le nombre de téléchargements du logiciel;Le prix de la licence commerciale associée;Les actions garantissant que le logiciel reste fonctionnel (commits, versions récentes, correction de bugs);5;Les évolutions de l'écosystème sous-jacent doivent aussi être suivies.
Qu'est-ce que le maintien en condition de sécurité (MCS) d'un logiciel libre ?;La capacité du projet à recevoir et traiter les rapports de vulnérabilités;Une caractéristique inexistante pour l'open source;Un simple certificat de conformité administrative;Un abonnement payant obligatoire;2;Un point de contact sécurité et une procédure publique de gestion des vulnérabilités sont des indicateurs clés.
Qu'est-ce qu'un SBOM ?;Un format d'image compressée;Un protocole de chiffrement réseau;Une liste des dépendances d'un projet logiciel, dans un format comme SPDX ou CycloneDX;Un type de licence open source;4;Il permet de vérifier que les dépendances sont à jour et exemptes de vulnérabilités connues.
Que faut-il vérifier concernant les dépendances d'un projet open source ?;Qu'elles sont à jour et exemptes de vulnérabilités connues;Qu'elles proviennent uniquement de France;Qu'elles sont toutes écrites dans le même langage;Rien, les dépendances ne sont jamais un risque;2;Il faut privilégier les outils de gestion des dépendances qui contiennent des informations sur les vulnérabilités.
Quel type d'analyse de sécurité par des tiers peut-on rechercher pour un projet open source ?;Aucune analyse tierce n'est jamais disponible;Uniquement l'avis d'un influenceur sur les réseaux sociaux;Un visa de sécurité de l'ANSSI ou des rapports d'évaluation de la communauté;Un avis financier de la Bourse;4;Cela permet d'objectiver la sécurité perçue du projet.
Qu'atteste la présence de documentation utilisateur et administrateur, ainsi que d'une configuration sécurisée par défaut ?;La popularité du projet sur les réseaux sociaux;La qualité du socle technique du projet;Le prix de vente du logiciel;L'ancienneté exclusive du projet;3;L'utilisation de standards et protocoles ouverts et éprouvés complète cette évaluation.
Quelles règles de programmation de l'ANSSI sont citées comme référence de développement sécurisé ?;Aucune règle n'existe à ce sujet;Les règles pour les feuilles de style CSS;Les règles pour le langage COBOL uniquement;Les règles pour le langage C et pour le langage Rust;5;L'OWASP Developer Guide et le guide de la NSA sur la gestion de la mémoire sont aussi cités.
Que faut-il auditer régulièrement pour se protéger de l'insertion de code illégitime dans un projet open source ?;Le prix des licences commerciales concurrentes;Rien, cela n'est jamais nécessaire;Uniquement le nombre d'étoiles GitHub;L'évolution des contributions du projet, en combinant analyse manuelle et outillée;5;Le cas du projet XZ Utils illustre le risque d'une porte dérobée insérée par un contributeur.
Que s'est-il passé avec le projet XZ Utils, cité en exemple dans ce guide ?;Un contributeur malveillant y a inséré une porte dérobée;Rien de particulier, il est cité pour sa stabilité exemplaire;Le projet a été racheté par une grande entreprise;Le projet a remporté un prix de sécurité international;2;Cette porte dérobée permettait la prise de contrôle des postes utilisant la bibliothèque.
Que peut permettre de vérifier un appel explicite d'un projet à un besoin de soutien financier ou en contributeurs ?;Que le projet n'a aucune valeur technique;Que le projet est nécessairement abandonné;Que le projet est illégal;L'état de santé du projet;5;Cela peut aussi permettre d'aider le projet et d'assurer sa continuité.
Que peut apporter la souscription à un contrat de support auprès d'une communauté ou d'une entité commerciale ?;Une stabilité financière et une pérennité pour le projet;Un accès root immédiat au code source;Rien, cette pratique est inutile;La suppression de tout risque de sécurité;2;Cela peut aussi rassurer l'entité qui déploie le logiciel.
