Qu'est-ce que la rétro-ingénierie ?;Réparer un produit défectueux;Former des ingénieurs;Recycler des déchets industriels;Analyser un produit pour en comprendre la conception et le reproduire;5;Elle peut être l'objectif caché d'une commande.
Quel signe a trahi la tentative de rétro-ingénierie dans le flash de janvier 2023 ?;Une visite officielle;Un paiement anticipé;Peu d'équipements commandés et des questions techniques intrusives;Une commande très importante;4;Une entreprise locale a ensuite vendu des équipements identiques.
Qu'a fait l'intermédiaire étranger avec la technologie française ?;Il l'a rendue publique;Il a déposé un brevet dans son pays en usurpant l'identité de l'entreprise;Il l'a détruite;Il a payé une licence;3;La société française a rompu toute relation.
Que faut-il faire avant une commande avec un tout nouveau client ?;Lui envoyer un prototype;Évaluer son honorabilité et ses intentions;Lui communiquer ses sous-traitants;Lui donner les plans;3;Les intermédiaires et leurs donneurs d'ordre doivent être identifiés.
Quelles informations ne faut-il jamais communiquer à un client ?;L'adresse de facturation;Les délais de livraison;Le prix de vente;Les données techniques et l'identité des sous-traitants essentielles au savoir-faire;5;Des promesses de contrats peuvent servir d'appât.
Que faire face à un client déloyal ?;Lui accorder une remise;Lui livrer davantage;Ignorer le problème;S'en désengager et prévenir ses partenaires;5;Il faut aussi signaler à la DGSI.
Pourquoi les start-up innovantes sont-elles très exposées ?;Elles ne vendent pas à l'étranger;Elles n'ont aucune technologie;Elles sont protégées par l'État;Leurs dirigeants sont peu préparés dès les premières étapes;5;Vol de prototype, prise de participation, rachat, rétro-ingénierie.
Que proposaient des fonds étrangers à la start-up ?;Une subvention sans condition;Un accès au marché contre une prise de participation donnant des droits sur sa propriété intellectuelle;Un prix d'innovation;Un prêt à taux zéro;3;Le marché imposait aussi la localisation de la production.
Pourquoi faut-il formaliser toute promesse faite lors des négociations ?;Pour faire plaisir au partenaire;Par obligation fiscale;Pour pouvoir s'en prévaloir en cas de non-respect;Pour la publier;4;Surtout les clauses de transfert de technologie.
Pourquoi des universités étrangères proposent-elles des partenariats en recherche fondamentale ?;Pour former des étudiants français;Pour publier gratuitement;Pour dissimuler les applications envisagées, parfois militaires;Pour réduire leurs coûts uniquement;4;Ils préparent parfois des coopérations en recherche appliquée.
Combien de risques l'évaluation PPST examine-t-elle ?;Quatre;Deux;Dix;Un seul;2;Économie, défense, prolifération et terrorisme.
Quel dispositif permet de contrôler l'accès à une partie d'un laboratoire sensible ?;La zone d'activité commerciale;La zone à régime restrictif;La zone franche;La zone bleue;3;Elle offre une protection juridique et administrative.
Qu'a fait le doctorant étranger dans son unité de chimie ?;Il a publié un article;Il a installé un logiciel espion sur l'ordinateur centralisant les données;Il a démissionné immédiatement;Il a organisé un colloque;3;Il accédait aussi au laboratoire hors des horaires autorisés.
