Pourquoi les infrastructures de virtualisation sont-elles des cibles de choix pour les attaquants ?;Elles permettent un accès rapide et généralisé aux données et applications hébergées;Elles sont toujours moins chères que le matériel physique;Elles n'intéressent jamais les attaquants;Elles ne contiennent jamais de données sensibles;2;C'est pourquoi elles doivent être considérées comme critiques pour le SI.
Comment doit être administrée l'infrastructure de virtualisation selon l'ANSSI ?;Depuis un SI d'administration à l'état de l'art;Depuis n'importe quel poste utilisateur standard;Sans administration particulière, en mode automatique;Depuis un accès public sans authentification;2;Elle doit bénéficier de mesures de protection adéquates du fait de sa criticité.
Selon quel critère faut-il regrouper les nœuds de calcul et le stockage associé ?;L'ordre alphabétique du nom des serveurs;Aucun critère particulier;La couleur du matériel;Le niveau homogène de sensibilité et d'exposition des données/applications;5;Cela facilite ensuite la segmentation réseau entre zones de confiance différentes.
Quelle segmentation faut-il mettre en place entre zones de confiance différentes ?;Une segmentation basée uniquement sur les mots de passe;Une segmentation réseau physique, avec micro-segmentation au sein des zones;Une segmentation uniquement logicielle sans séparation physique;Aucune segmentation, un réseau plat unique suffit;3;La micro-segmentation vient compléter la segmentation physique entre zones.
Que faut-il appliquer en priorité sur les infrastructures de virtualisation, notamment si exposées à Internet ?;Aucune mise à jour, pour éviter les régressions;Les mises à jour de sécurité;Uniquement des mises à jour esthétiques de l'interface;Des mises à jour tous les cinq ans seulement;3;Le maintien à jour réduit les risques d'exploitation de vulnérabilités connues.
Comment doit être configurée l'interface réseau d'administration des hyperviseurs ?;Dédiée, connectée à un réseau d'administration, non accessible depuis la production ou Internet;Directement accessible depuis Internet pour faciliter le télétravail;Partagée avec le réseau de production pour simplifier l'accès;Désactivée totalement, sans possibilité d'administration;2;C'est un point de sécurisation essentiel de l'hyperviseur.
Quels équipements matériels connexes doivent être pris en compte dans la stratégie d'administration de la virtualisation ?;Uniquement les écrans des postes utilisateurs;Uniquement les imprimantes du bureau;Aucun équipement matériel connexe n'est concerné;Cartes de management (ex. iLO, iDRAC), baies de stockage, équipements réseau et de sécurité;5;Ces équipements peuvent constituer des points d'entrée vers l'infrastructure de virtualisation.
Que recommande l'ANSSI concernant les comptes d'administration de l'infrastructure de virtualisation ?;Les partager entre tous les administrateurs sans distinction;Les dédier, avec application du principe de moindre privilège;Utiliser le même compte que pour la messagerie de l'entreprise;Ne créer aucun compte d'administration spécifique;3;Ces comptes doivent aussi être rendus indépendants des annuaires de production.
Pourquoi rendre les comptes d'administration de la virtualisation indépendants des annuaires de production (ex. Active Directory) ?;Pour compliquer inutilement la vie des administrateurs;Cela n'a aucune importance pratique;Pour éviter une élévation de privilège entre les deux environnements, dans les deux sens;Pour respecter une simple convention esthétique;4;Les chemins de contrôle de ces annuaires doivent être vérifiés régulièrement.
Comment sauvegarder les éléments nécessaires à la reconstruction de l'infrastructure de virtualisation ?;En ne les sauvegardant jamais, ils sont considérés comme non critiques;En les fusionnant systématiquement avec les sauvegardes des VM;Uniquement sur le même support que les VM de production;De manière indépendante de la sauvegarde des machines virtuelles hébergées;5;Cela garantit la possibilité de reconstruire la plateforme même si les VM sont perdues.
Que faut-il journaliser et superviser concernant l'infrastructure de virtualisation ?;Les événements de sécurité comme les accès et changements de configuration;Uniquement les sauvegardes réussies, jamais les échecs;Uniquement la consommation électrique des serveurs;Rien, la supervision n'apporte aucune valeur ajoutée;2;Ces événements doivent être centralisés pour faciliter leur analyse.
