Depuis combien de temps l'équilibre entre attaque et défense anime-t-il le secteur de la cybersécurité ?;Depuis les années 2010;Depuis l'an 2000;Plus de 30 ans;Moins de 10 ans;4;Le texte précise que cet équilibre anime le secteur depuis plus de 30 ans.
Quel événement des années 2000 illustre une avancée majeure de l'attaque poussant les défenseurs à innover ?;L'explosion des virus informatiques;Le développement de l'IA;L'adoption du chiffrement;La création de Mythos;2;L'explosion des virus informatiques au début des années 2000 est citée comme une avancée offensive.
Quel progrès des années 1990 a incité les attaquants à trouver de nouvelles méthodes de contournement ?;L'adoption massive du chiffrement;Le développement du logiciel libre;La création des navigateurs;L'apparition des premiers virus;2;L'adoption massive du chiffrement des communications dès les années 1990 est l'exemple de défense cité.
Sur quels facteurs l'équilibre dynamique entre attaque et défense évolue-t-il ?;Les budgets, lois et infrastructures;Les technologies, compétences et motivations;Les virus, correctifs et logiciels;Les États, entreprises et individus;3;L'équilibre évolue selon les technologies, les compétences et les motivations des forces en présence.
Quelle est la nature de l'équilibre entre l'attaque et la défense selon le texte ?;Il est stable grâce aux correctifs;Il est constant et équilibré;Il est dynamique et jamais stable;Il est cyclique et prévisible;4;Le texte affirme que cet équilibre est dynamique et n'est jamais stable.
Quel est le risque majeur de se passer totalement de l'expertise humaine dans le développement logiciel ?;L'IA peut générer des vulnérabilités non détectées;L'IA rendra le travail des développeurs obsolète;L'IA augmentera le coût des licences logicielles;L'IA ralentira le processus de correction des failles;2;L'IA peut créer des failles que d'autres systèmes d'IA ne détectent pas.
Quel domaine bénéficie de l'IA agentique pour le développement et l'exploitation logicielle ?;Le DevSecOps;Le Cloud Computing;Le Big Data;Le Machine Learning;2;Le texte lie l'IA agentique au DevSecOps.
Quelle est la conséquence directe de la publication d'un correctif de sécurité ?;Il automatise la détection des attaques;Il révèle la vulnérabilité existante;Il supprime définitivement la menace;Il empêche toute exploitation future;3;Un correctif révèle de fait la vulnérabilité qu'il traite.
Quel est le principal danger pour les acteurs face au rythme croissant du patching ?;La fin de l'utilisation de l'open source;La disparition des experts humains;L'augmentation du coût des licences;La saturation des services informatiques;5;Beaucoup d'acteurs sont déjà saturés et incapables de suivre le rythme.
Comment les attaquants utilisant l'IA vont-ils cibler les organisations ?;En exploitant les patchs publiés;En contournant le chiffrement RSA;En créant des virus sans code;En supprimant les pare-feu existants;2;Les attaquants dopés à l'IA exploiteront les correctifs pour cibler ceux qui ne sont pas à jour.
