Combien de bonnes pratiques présente le Cyber guide famille ?;Cinquante;Une;Trois;Dix;5;De la protection des comptes au cyberharcèlement.
Combien d'écrans compte en moyenne un foyer français ?;Deux;Un seul;Vingt;Plus de six;5;Avec deux heures trente en ligne par jour.
Quelle part des demandes d'assistance de 2021 concernait le grand public ?;50 %;1 %;90 %;10 %;4;Les demandes ont progressé de près de 70 %.
Pourquoi ne pas utiliser un seul mot de passe pour toute la famille ?;Il serait trop long;Il s'use;Son vol exposerait tous les comptes;C'est interdit;4;Usurpation, achats ou virements frauduleux.
Où conserver une copie de sauvegarde familiale ?;Sur un papier;Nulle part;Sur un support externe débranché après usage ou un cloud;Sur le même ordinateur;4;Pour survivre à un virus ou à un vol.
À quoi le guide compare-t-il l'antivirus ?;À un parapluie;À une télévision;À une alarme dans le foyer;À une serrure cassée;4;Il est utile même gratuit.
Quel site privilégier pour un achat en ligne ?;Un site français ou européen;Un site reçu par SMS;Le moins cher sans vérification;Un site inconnu à l'étranger;2;La réglementation européenne protège en cas de litige.
Quels moyens de paiement sont recommandés ?;Le mandat cash;Les paiements sécurisés comme Paylib ou l'e-Carte Bleue;Les cartes prépayées;Le virement à un inconnu;3;Ils limitent l'exposition des données bancaires.
Quels ressorts utilisent les messages frauduleux ?;Aucun;La patience et le calme;L'humour uniquement;La peur, l'appât du gain, la crédulité, l'urgence;5;Exemple : faux colis ou faux remboursement d'impôts.
Quel est le premier réflexe face à un message suspect ?;Payer;Transférer à ses amis;Répondre immédiatement;Ne pas cliquer sur le lien;5;Puis contacter l'organisme par un autre moyen.
Quelle part des 9-11 ans a déjà un compte sur les réseaux sociaux ?;2 %;0 %;80 %;28 %;5;L'âge minimal est généralement de 13 ans.
Jusqu'à quel âge l'autorisation parentale est-elle obligatoire sur les réseaux sociaux ?;10 ans;18 ans;15 ans;21 ans;4;Selon la loi française.
Quelle part des parents ignore ce que font leurs enfants en ligne ?;78 %;10 %;5 %;50 %;2;Source e-Enfance.
Quelle connexion privilégier hors du domicile ?;Le Wi-Fi du voisin;Le Wi-Fi public gratuit;La connexion mobile 3G, 4G ou 5G;Un Wi-Fi inconnu;4;Jamais d'opération bancaire sur un Wi-Fi public.
Que faire dès la première utilisation d'un objet connecté ?;Ne rien faire;Le laisser allumé en permanence;Changer le mot de passe par défaut;Le partager en ligne;4;Puis le mettre à jour et désactiver les fonctions inutiles.
Comment reconnaître le cyberharcèlement ?;Par un seul message;Par une publicité;Par un appel du médecin;Par son caractère répétitif et durable;5;Il peut être le fait d'une ou plusieurs personnes.
Quelle part des 8-18 ans a déjà été confrontée au cyberharcèlement ?;12 %;90 %;50 %;1 %;2;Source Audirep et e-Enfance, 2021.
Quel numéro national traite les violences numériques ?;Le 3977;Le 3018;Le 115;Le 15;3;Le 3020 traite le harcèlement.
Que faire si le cyberharcèlement a lieu dans le cadre scolaire ?;Informer la direction de l'établissement;Ne rien dire;Répondre au harceleur;Changer d'école immédiatement;2;Pour qu'elle prenne les mesures nécessaires.
L'anonymat absolu existe-t-il sur Internet ?;Non;Oui pour les mineurs;Oui toujours;Oui avec un pseudonyme;2;Les mineurs peuvent aussi être auteurs d'infractions.
Où signaler un contenu illicite vu par un enfant ?;Sur internet-signalement.gouv.fr;À la banque;Sur Bloctel;Au 33700;2;C'est la plateforme Pharos.
Comment présenter le contrôle parental à l'enfant ?;En expliquant qu'il sert à limiter et contrôler son exposition aux risques;Sans explication;Comme une punition;En le cachant;2;C'est un espace sécurisé d'apprentissage.
Quelle ressource est destinée aux 7-11 ans ?;La Hack Academy pour 15-21 ans uniquement;Les Incollables et le cahier de vacances de la sécurité numérique;Un manuel de droit;Aucune;3;Des supports adaptés à chaque âge.
Qu'est-ce qu'une arnaque sentimentale ?;Un mariage arrangé;Un roman d'amour;Un site de rencontre légal;Simuler des sentiments avec un faux profil pour soutirer de l'argent;5;Les seniors en sont souvent la cible.
Quel signal d'alerte dans une relation en ligne ?;Elle est patiente;Elle propose un café;La personne trouve toujours une excuse pour ne pas se rencontrer;Elle donne son vrai nom;4;Ne jamais lui envoyer d'argent.
Qui a édité les dépliants parents et seniors avec la CNIL et Cybermalveillance ?;L'ANSSI;La SNCF;L'UNAF;La DGSI;4;Union nationale des associations familiales.
Combien de jours par an s'absentent en moyenne les aidants actifs ?;Aucun;Cent jours;Un jour;Seize jours;5;Du fait de leur rôle d'aidant.
Où signaler un SMS malveillant ?;Au 3018;Au 33700;Sur Signal Spam uniquement;Au 17;3;Signal Spam pour les courriels.
Quelle question se poser avant de donner une information personnelle en ligne ?;Est-ce gratuit ?;Est-ce joli ?;Aucune;Est-ce nécessaire et justifié ?;5;Les données personnelles sont précieuses.
Qui répond aux questions sur les données personnelles ?;La gendarmerie;La CNIL;La CAF;Le 3018;3;Via CNIL Direct.
