Avec quelle association Cybermalveillance.gouv.fr a-t-il conçu la méthode clé en main ?;L'UFC-Que Choisir;Le MEDEF;La FNSEA;L'Association des maires de France;5;Elle vise la sensibilisation des agents.
Quelle part des communes compte moins de 25 000 habitants ?;50 %;99 %;75 %;10 %;3;Elles regroupent deux tiers des Français.
Combien de collectivités pour une entreprise Cybermalveillance a-t-il assisté proportionnellement en 2022 ?;100;34;1;2;3;Les collectivités sont très exposées.
Quelle est la principale attaque subie par les collectivités ?;Le DDoS;La défiguration;L'espionnage satellite;L'hameçonnage;5;46 % des collectivités attaquées.
Quelle est la conséquence la plus fréquente d'une attaque ?;Aucune;L'interruption des activités et services;La hausse des impôts;Une élection anticipée;3;40 % des cas.
Quelle part des élus et agents a été sensibilisée au moins une fois ?;10 %;33 %;100 %;78 %;5;Contre un tiers en 2021.
Vers qui les collectivités se tournent-elles surtout pour la cybersécurité ?;L'ANSSI en priorité;Leur prestataire informatique;Leurs administrés;Personne;3;71 % des répondants.
Quel budget cyber déclarent 75 % des collectivités ?;Plus d'un million;Environ 50 000 euros;Aucun budget connu;Moins de 2 000 euros;5;Le budget informatique est souvent inférieur à 5 000 euros.
Quelle part des collectivités utilise la double authentification ?;50 %;85 %;62 %;10 %;5;Sauvegardes et antivirus atteignent 85 %.
Quelle part des collectivités se dit préparée en cas d'attaque ?;14 %;50 %;80 %;100 %;2;19 % disposent d'une procédure de réaction.
Quel est le premier frein cité par les collectivités ?;Les élections;Le manque de locaux;La météo;Le manque de connaissances;5;45 % des répondants.
Quel est le top 3 des attaques contre les collectivités selon la méthode ?;Vol, incendie, inondation;Aucun;Rançongiciel, hameçonnage, piratage de compte;Spam, pub, virus;4;Il faut les faire connaître à tous les agents.
Quel réflexe recommander à un agent face à une situation inhabituelle ?;Tout réinstaller seul;Éteindre le serveur;Ignorer;Ne pas gérer seul et alerter son responsable informatique;5;Ou son référent cyber ou prestataire.
Combien de profils cibles identifier au maximum ?;Cinquante;Un seul;Dix;Deux ou trois;5;Selon leur niveau de maturité.
Comment tester la mise en pratique des consignes ?;Par un examen écrit uniquement;Par des sanctions;Par une campagne de faux hameçonnage menée avec bienveillance;On ne teste pas;4;Les résultats chiffrés convainquent la direction.
Quels sont les trois actes du programme ?;Aucun;Réunion de lancement, cœur de la sensibilisation, réunion de clôture;Achat, installation, vente;Audit, sanction, oubli;3;Idéalement en présentiel pour les réunions.
Quels sont les quatre thèmes du programme type ?;Budget, RH, urbanisme, voirie;Aucun;Hameçonnage, mots de passe, réseaux sociaux, piratage de compte;Sport, cuisine, voyage, mode;4;Déclinés en vidéos, fiches, mémos et quiz.
Depuis quand le RGPD s'applique-t-il ?;Le 1er janvier 2000;Le 14 juillet 2025;Le 6 janvier 1978;Le 25 mai 2018;5;Il remplace les déclarations par la responsabilisation.
Quel montant maximum d'amende la CNIL peut-elle prononcer ?;Aucune amende;20 millions d'euros;100 euros;1 000 euros;3;Pour les manquements graves.
La CNIL mandate-t-elle des entreprises pour la mise en conformité ?;Seulement pour les communes;Seulement par téléphone;Non, jamais;Oui, toujours;4;Méfiance face aux démarcheurs.
Quelle base légale est la plus fréquente pour une collectivité ?;L'intérêt commercial;Le consentement;Le contrat de vente;L'obligation légale ou la mission d'intérêt public;5;Le consentement reste parfois nécessaire.
Qui ne peut pas être désigné DPO d'une commune ?;Un agent contractuel;Un service mutualisé;Un avocat externe;Le maire et les conseillers municipaux;5;Ils participent aux décisions.
Comment notifier la désignation du DPO ?;Par affichage;Elle n'est pas notifiée;Par le téléservice de la CNIL;Par voie de presse;4;Les modifications se font par courriel.
Quelles sont les quatre étapes du plan d'action RGPD ?;Aucune;Acheter, installer, vendre, oublier;Audit, sanction, amende, appel;Recenser, trier, respecter les droits, sécuriser;5;Démarche continue.
Dans quel délai répondre à une demande d'exercice de droits ?;Un an;Un mois maximum;Dix ans;Aucun délai;3;Via un processus interne piloté par le DPO.
Un administré peut-il s'opposer à figurer à l'état civil ?;Oui par courriel;Oui toujours;Non, c'est une obligation légale;Oui avec un avocat;4;Le droit d'opposition a des limites.
Combien de critères de risque doivent être réunis pour exiger une AIPD ?;Aucun;Deux sur neuf;Un sur deux;Neuf sur neuf;3;En cas de doute, la CNIL recommande une AIPD.
Quel article du RGPD encadre les contrats de sous-traitance ?;L'article 1;L'article 99;L'article 28;L'article 313-1;4;La CNIL propose un clausier type.
Combien de temps conserver en principe les images de vidéoprotection ?;Sans limite;Dix ans;Une semaine au moins;Un mois au plus;5;Autorisation préfectorale de cinq ans.
Au bout de combien de temps effacer les enregistrements des caméras piétons ?;Six mois;Dix ans;Jamais;Un jour;2;Transfert sécurisé dès le retour au service.
Peut-on utiliser le fichier des inscriptions scolaires pour la communication politique ?;Oui librement;Oui avec l'accord du préfet;Non, ce serait un détournement de finalité;Oui en période électorale;4;La liste électorale le permet.
