Qui l'ANSSI recommande-t-elle de sensibiliser au rôle joué dans la protection des données ?;La direction et les salariés;Personne, la sensibilisation n'est pas utile;Uniquement le service informatique;Uniquement les prestataires externes;2;Cela concerne aussi les impacts d'une compromission de données.
Que faut-il évaluer concernant le partage de données avec des sous-traitants ?;Uniquement le prix du contrat;Rien, les sous-traitants sont toujours fiables;Uniquement la localisation géographique;Les risques, avec contractualisation de la sécurisation;5;Cette contractualisation formalise les obligations de sécurité du sous-traitant.
Quel principe issu du RGPD doit guider le développement ou le choix d'applications ?;La collecte maximale de données possible;La protection des données dès la conception et par défaut;L'export systématique et massif de données;L'absence totale de protection des données;3;Cela inclut par exemple des règles restrictives sur l'export massif de données.
Que faut-il faire des données obsolètes selon la politique de gestion des données ?;Les laisser indéfiniment sur les serveurs de production;Les publier pour libérer de l'espace disque;Les dupliquer sur tous les postes de l'entreprise;Les archiver ou les effacer de manière sécurisée;5;Il faut aussi identifier les données sensibles et les données facilement révocables.
Que faut-il préparer en amont pour se préparer à une crise de fuite de données ?;Des procédures de gestion de crise et une communication de crise;Uniquement une lettre d'excuse type;Uniquement un budget de communication publicitaire;Rien, l'improvisation suffit en cas de crise;2;Les contacts pertinents à prévenir incluent la CNIL, l'ANSSI et cybermalveillance.gouv.fr.
Quels types de mesures assurent la sécurité et la confidentialité des données et traitements ?;Des mesures de sécurité physique et informatique;Uniquement des mesures juridiques;Uniquement des mesures financières;Aucune mesure particulière n'est nécessaire;2;Cela inclut par exemple la défense en profondeur et le chiffrement.
Que recommande l'ANSSI concernant les accès d'administration des sous-traitants ?;Aucun accès, les sous-traitants ne doivent jamais administrer le SI;Le même accès que celui des employés internes;Un accès partagé avec tous les autres sous-traitants;Des accès sécurisés et dédiés;5;Le MCO et le MCS du système d'information doivent aussi être assurés.
Selon quels critères les accès aux données doivent-ils être minimisés selon ce guide ?;Uniquement par nom de famille de l'utilisateur;Par rôle, par zone du SI et par créneaux horaires;Uniquement par ancienneté dans l'entreprise;Aucun critère de minimisation n'est proposé;3;Il faut aussi éviter le cumul des rôles et superviser/journaliser les accès.
Quelles mesures de nomadisme numérique sont mises en avant pour lutter contre les fuites de données ?;Les filtres écran de confidentialité et le verrouillage automatique des sessions;La désactivation de tout mot de passe;L'interdiction totale de travailler en dehors du bureau;L'utilisation exclusive de réseaux Wi-Fi publics;2;Ces recommandations figurent dans les mesures R7 et R16 du guide sur le nomadisme numérique.
Qu'est-ce qu'un logiciel DLP ?;Un logiciel de retouche d'image;Un protocole de communication satellite;Un outil de Data Loss Protection pour prévenir la fuite de données;Un antivirus obsolète à ne plus utiliser;4;Un coffre-fort numérique est un autre exemple d'outil spécialisé cité.
Quel site est cité comme outil de veille automatique en réaction face aux fuites de données ?;Un simple moteur de recherche généraliste;haveibeenpwned.com;Wikipédia;Google Maps;3;Une veille en anticipation via la CTI (renseignement sur la menace) est aussi recommandée.
Que faut-il comprendre en cas de fuite de données avérée pour éviter une nouvelle compromission ?;Rien, il suffit de changer tous les mots de passe sans analyse;La source de la fuite, pour adopter une remédiation adéquate;Uniquement le nombre de fichiers concernés;Uniquement le nom du responsable informatique;3;Un infostealer est cité comme exemple de vecteur récurrent de fuite de données.
