Que signifie l'acronyme VUCA cité dans la préface du guide ?;Volatility, Uncertainty, Complexity, Ambiguity;Vulnerability, Update, Control, Assessment;Vigilance, Urgence, Crise, Alerte;Valeur, Usage, Contrôle, Audit;2;VUCA désigne un monde volatil, incertain, complexe et ambigu.
Quelle institution a développé le concept VUCA et en quelle année ?;L'US Army War College en 1991;L'ANSSI en 2015;Le SGDSN en 2020;L'OTAN en 2001;2;Le concept visait à redéfinir le contexte mondial de l'après-guerre froide.
Quel événement a relancé l'intérêt pour le concept VUCA dans le monde de l'entreprise ?;La pandémie de COVID à partir de 2020;La crise financière de 2008;Le passage à l'an 2000;La chute du mur de Berlin;2;L'idée, presque oubliée pendant trente ans, est reprise depuis 2020 par les dirigeants et théoriciens du management.
Qui a rédigé la préface du guide pratique d'analyse de risques ?;Le secrétaire général de la défense et de la sécurité nationale;Le chef d'état-major des armées;Stéphane Volant, président du CDSE;Le directeur général de l'ANSSI;4;Le CDSE est le Club des directeurs de sécurité et de sûreté des entreprises.
Quelles directions ont conçu conjointement le guide publié en septembre 2023 ?;L'ANSSI et la DGSI;Le SGDSN et la DINUM;La DGA et la DGSE;La DPID et la DRSD;5;Le guide est le fruit d'un travail conjoint de professionnels de la gestion des risques de la DPID et de la DRSD.
Selon la préface, face à un monde VUCA, que doivent faire les organisations ?;Réduire leurs effectifs de sécurité;Penser l'impensable et manager l'incertitude;Attendre la stabilisation du contexte mondial;Externaliser toute leur gestion des risques;3;Il s'agit de se préparer à toute éventualité pour garantir la continuité de l'activité.
Quel indicateur permet de mesurer la rentabilité de la prévention selon la préface ?;Le coût évité;Le budget informatique;Le nombre d'incidents déclarés;Le taux de chômage;2;Bien anticiper une crise est un investissement dont la rentabilité se mesure notamment par le coût évité.
Comment la norme ISO 31000 définit-elle le management des risques ?;Une méthode d'homologation des systèmes numériques;Les activités coordonnées pour diriger et piloter une organisation vis-à-vis d'un risque;Un audit annuel obligatoire;La liste des sinistres assurés;3;La norme ISO 31000 fournit un cadre et des lignes directrices pour gérer toute forme de risque.
Quelle norme décline les techniques d'appréciation du risque ?;ISO 31010;ISO 14001;ISO 9001;ISO 45001;2;La norme ISO 31010 est utilisable par toute organisation sans distinction de taille ou de secteur.
Quelle méthode reste la référence pour l'homologation des systèmes numériques ?;La méthode MEHARI;La matrice de PROUTY;La méthode du guide DRSD;EBIOS Risk Manager;5;La méthode du guide prend en compte le cyber mais ne remplace pas EBIOS RM.
Combien d'étapes compte la démarche didactique du guide ?;Vingt;Six;Onze;Quatre;4;Les onze étapes sont réparties en quatre phases itératives.
Quelles sont les quatre phases du processus de management des risques proposé ?;Appréciation, évaluation, maîtrise et traitement, surveillance et réexamen;Audit, homologation, certification, contrôle;Prévention, détection, réaction, sanction;Planifier, déployer, vérifier, archiver;2;Le processus est itératif et vise l'amélioration continue.
Quelle est la formule du niveau de criticité du risque ?;Probabilité multipliée par la gravité au carré;Probabilité plus gravité;Probabilité au carré multipliée par la gravité;Gravité divisée par la probabilité;2;La gravité est pondérée au carré car l'impact prévaut sur la probabilité.
Pourquoi la gravité est-elle pondérée au carré ?;Pour réduire la valeur des risques critiques;Parce que l'impact d'un événement prévaut sur la probabilité qu'il se produise;Parce que la gravité est plus facile à mesurer en euros;Pour respecter la norme ISO 9001;3;La probabilité reste un critère intrinsèquement incertain et moins objectif.
