Quel institut publiait la revue Défis en 2013 ?;L'ANSSI;L'INHESJ, intégré depuis à l'IHEMI;L'ENISA;La DGSI;3;Via son département sécurité économique.
Quels objectifs se fixe la revue Défis ?;Vendre, recruter, former;Surveiller, punir, contrôler;Aucun;Décloisonner, créer du sens et transmettre;5;Selon l'éditorial d'Éric Delbecque.
De quelle matrice l'intelligence économique dérive-t-elle selon Défis ?;L'intelligence stratégique;Le marketing;La comptabilité;La cybercriminalité;2;Elle s'impose au privé comme au public.
Comment la stratégie nationale de 2011 définit-elle la cybersécurité ?;Comme un état à atteindre, comme la sécurité routière;Comme une armée;Comme un logiciel;Comme un impôt;2;Elle recouvre SSI, lutte contre la cybercriminalité et cyberdéfense.
Quelles sont les trois menaces combattues par la cyberdéfense ?;Vol, fraude, spam;Pluie, vent, orage;Aucune;Espionnage, déstabilisation, sabotage;5;Selon Patrick Pailloux.
Quand l'ANSSI a-t-elle été créée ?;En 1978;En 2020;En 2001;En 2009;5;Après le Livre blanc de 2008 et l'attaque contre l'Estonie.
Combien d'agents l'ANSSI comptait-elle en 2013 ?;350;Aucun;3 000;Une dizaine;2;Contre une centaine en 2009.
Quel rapport de 2012 élève la cyberdéfense en priorité nationale ?;Le rapport Bockel;Le rapport Attali;Le rapport Gallois;Le rapport Villani;2;Du 18 juillet 2012.
Quel pouvoir la LPM 2014-2019 donne-t-elle à l'ANSSI ?;Analyser un logiciel malveillant et accéder au serveur à l'origine d'une attaque;Juger des pirates;Lever des impôts;Arrêter des suspects;2;Article L2321-2 du code de la défense.
Que prévoit le Livre blanc de 2013 pour les OIV ?;Leur fermeture;Aucune obligation;Leur nationalisation;Règles techniques, déclaration d'incidents, contrôles et audits;5;Opérateurs d'importance vitale.
Quelle opération a été attribuée à l'unité chinoise 61398 ?;WannaCry;APT1;Prism;Stuxnet;3;Une menace persistante avancée contre plusieurs pays.
Qu'illustre l'affaire WikiLeaks selon Nicolas Arpagian ?;La sécurité des CD;L'asymétrie : un individu isolé peut causer d'énormes dégâts;L'inutilité d'Internet;La puissance des armées;3;Des volumes considérables transférés en quelques minutes.
Qu'a provoqué un faux compte Twitter en janvier 2013 ?;Une panne mondiale;Une chute de 25 % du cours d'une société cotée au Nasdaq;Une élection;Rien;3;Le coût de la manipulation est dérisoire.
Quel réseau de la gendarmerie regroupe près de 1 000 enquêteurs spécialisés ?;Le réseau Vigipirate;Le réseau Echelon;Le réseau N-TECH;Le réseau Sentinelle;4;Opérationnel depuis 2003.
Quelle part des infractions est commise par des personnes disposant d'un moyen informatique selon la BEFTI ?;5 %;100 %;80 %;50 %;4;D'où l'importance de la fraude interne.
Quel équipement les entreprises oublient-elles souvent de protéger selon la BEFTI ?;L'autocommutateur téléphonique;L'ascenseur;La machine à café;Le parking;2;Il contient des données et des messageries vocales.
Quelle loi de 1988 réprime les attaques contre les systèmes informatiques ?;La loi Godfrain;La loi Toubon;La loi Evin;La loi Hadopi;2;Après la loi Informatique et libertés de 1978.
Quelle est la durée maximale d'une autorisation de cyberpatrouille ?;Quatre mois renouvelables;Un jour;Dix ans;Sans limite;2;Elle doit être écrite et motivée.
Quel instrument international est dédié à la cybercriminalité ?;La convention de Budapest de 2001;Le traité de Rome;La charte de l'ONU;Le protocole de Kyoto;2;Signée aussi par les États-Unis et le Japon.
Quel centre européen contre la cybercriminalité a été créé en janvier 2013 ?;L'EC3 au sein d'Europol;L'ENISA;Le CERT-EU;Le SEAE;2;Il concentre les efforts d'Europol.
Quel service est le point de contact national 24/7 pour la coopération ?;La DGCCRF;L'Arcom;L'OCLCTIC;La CNIL;4;Office central de lutte contre la criminalité liée aux technologies de l'information.
Pourquoi la nationalité d'un prestataire compte-t-elle ?;Elle ne compte pas;Pour le prix;Il reste soumis aux lois de son pays comme le Patriot Act;Pour la langue du contrat;4;Selon Étienne Drouard.
Quelle peine pour un transfert de données personnelles hors UE sans garanties ?;Aucune;Un avertissement;Cinq ans et 1,5 million d'euros;Une amende de 100 euros;4;En droit français.
Combien de familles de risques numériques le CIGREF a-t-il identifiées ?;Deux;Cent;Une;Huit;5;Évaluées selon gravité, occurrence et périmètre.
Qui dirigeait la D2IE en 2013 ?;Nicolas Arpagian;Claude Revel;Patrick Pailloux;Éric Delbecque;3;Rattachée au Premier ministre par le décret du 22 août 2013.
Quels sont les fondamentaux de l'intelligence économique selon Claude Revel ?;Veille et anticipation, sécurité économique, influence, pédagogie;Audit, sanction, contrôle;Publicité, vente, promotion;Aucun;2;Elle veut une D2IE stratège et experte.
Où se situe la principale faille des systèmes selon Thomas Cassuto ?;Dans l'écran;Entre la chaise et le clavier;Dans l'alimentation;Dans le câble réseau;3;Le facteur humain.
Qu'est-ce que le watering hole ?;Piéger un site fréquenté par les cibles;Une sauvegarde;Un pare-feu;Inonder un serveur d'eau;2;Technique citée par la BEFTI.
Qu'appelle-t-on le Yalta numérique ?;L'accord sino-américain de 2013 sur le cyberespionnage sans l'Europe;Un traité européen;Un logiciel;Une conférence de l'ONU;2;Les Européens n'y ont pas pris part.
À quoi Éric Delbecque appelle-t-il après l'affaire Prism ?;Renoncer à toute défense;Ignorer l'affaire;Tirer les conséquences d'un principe de réciprocité tout en construisant la paix économique;Copier la NSA sans limite;4;L'espionnage économique est pratiqué par tous les États.
