Que faut-il évaluer avant de choisir une offre CMS selon l'ANSSI ?;Uniquement la couleur de son interface d'administration;Uniquement son prix;Sa compatibilité avec les critères de sécurité définis;Uniquement sa popularité sur les réseaux sociaux;4;WordPress, Wix, Drupal et Joomla sont cités comme exemples d'offres CMS.
Quel outil peut aider à vérifier la conformité à l'état de l'art de la configuration HTTPS d'un CMS ?;Un simple navigateur en mode privé;Un tableur Excel;Le Mozilla Observatory;Un antivirus classique;4;Il s'appuie sur les recommandations du guide relatif à TLS.
Comment recommande-t-on de gérer les extensions (plugins) et thèmes d'un CMS ?;Les télécharger uniquement depuis des sites non officiels;En installer le plus grand nombre possible pour plus de fonctionnalités;Limiter leur usage au strict nécessaire, privilégier ceux activement maintenus;Ne jamais les mettre à jour une fois installés;4;Ils doivent aussi avoir fait l'objet d'une validation de la part de l'éditeur.
Que faut-il mettre en place pour les administrateurs fonctionnels d'un site CMS ?;Un mot de passe unique partagé entre tous les administrateurs;Un simple code PIN à quatre chiffres;L'authentification multifacteur;Aucune authentification, l'accès doit être libre;4;Il faut aussi vérifier la politique de sécurité des mots de passe et leur stockage sécurisé.
Que faut-il faire du compte utilisateur par défaut d'un CMS, généralement administrateur ?;Le conserver actif indéfiniment sans modification;Lui donner encore plus de privilèges;Le désactiver, en complément du changement de ses valeurs par défaut;Le partager publiquement pour faciliter le support;4;Ce compte par défaut est une cible privilégiée connue des attaquants.
Que faut-il sauvegarder concernant un CMS, au-delà du simple contenu du site ?;La configuration du CMS, par exemple via l'export de la base de données;Uniquement les mots de passe des visiteurs;Rien d'autre que le contenu textuel visible publiquement;Uniquement les images du site;2;Cela s'appuie sur les règles générales de sauvegarde des systèmes d'information.
Quels mécanismes de sécurisation web faut-il mettre en œuvre en complément de HTTPS pour un CMS ?;La désactivation totale du chiffrement pour la performance;Un simple certificat auto-signé sans vérification;HSTS, Content Security Policy, et la sécurisation des cookies de session;Un mot de passe unique pour tous les visiteurs;4;Ces mécanismes sont prescrits par le guide sur la mise en œuvre d'un site web.
Comment gérer les flux d'interconnexion du CMS avec Internet ?;Les identifier et les limiter au strict nécessaire;Autoriser tout le trafic sans aucun filtrage;Ouvrir tous les ports par défaut pour plus de flexibilité;Ne jamais analyser les flux entrants ou sortants;2;Cela contribue aussi à la résilience face aux attaques en déni de service.
Que faut-il faire des journaux générés par un CMS ?;Les supprimer immédiatement après génération;Les collecter, les analyser et générer des alertes;Les ignorer, ils ne sont jamais utiles;Les stocker sans jamais les consulter;3;Un socle minimal de journalisation est décrit dans le guide d'architecture correspondant.
À quels niveaux s'applique le principe du moindre privilège pour durcir l'environnement d'exécution d'un CMS ?;Aucun niveau particulier, un seul réglage suffit;Uniquement le mot de passe de l'administrateur principal;Uniquement l'apparence visuelle du site;Le runtime, les droits de la base de données, et la configuration système;5;PHP est cité comme exemple de runtime, PostgreSQL comme exemple de base de données.
Quels protocoles sécurisés recommande-t-on pour l'administration d'un CMS ?;FTP anonyme sans chiffrement;HTTP simple sans chiffrement;Telnet en clair;SSH ou TLS;5;Des comptes d'administration dédiés et le maintien en condition de sécurité complètent ces recommandations.
