Quand Cybermalveillance.gouv.fr a-t-il été lancé ?;En 2024;En octobre 2017;En 1990;En 2000;3;Il est piloté par le GIP ACYMA.
Quelle licence s'applique aux contenus du kit ?;La licence ouverte Etalab 2.0;Aucune;Le copyright exclusif;La licence commerciale;2;On peut les réutiliser en citant la source.
Quelle longueur minimale est recommandée pour un mot de passe ?;8 lettres minuscules;4 signes;12 signes;6 chiffres;4;Mêlant majuscules, minuscules, chiffres et caractères spéciaux.
Qu'est-ce qu'une attaque par force brute ?;Envoyer du spam;Casser un ordinateur;Voler un téléphone;Essayer toutes les combinaisons jusqu'à trouver le mot de passe;5;Des dizaines de milliers d'essais par seconde.
Quel gestionnaire de mots de passe gratuit est certifié par l'ANSSI ?;Excel;KeePass;Notepad;Paint;3;Il génère aussi des mots de passe aléatoires.
Pourquoi le mot de passe de la messagerie est-il le plus important ?;Elle reçoit les liens de réinitialisation des autres comptes;Il ne l'est pas;Parce qu'elle est gratuite;Parce qu'elle est publique;2;Un pirate pourrait utiliser la fonction mot de passe oublié.
Comment utiliser ses comptes sur un ordinateur partagé ?;En enregistrant les mots de passe;En navigation privée, en se déconnectant, puis en changeant ses mots de passe;En laissant la session ouverte;Sans précaution;3;Ces ordinateurs peuvent être piégés.
À partir de quel âge un mineur peut-il consentir seul au traitement de ses données ?;10 ans;15 ans;18 ans;12 ans;3;Loi du 20 juin 2018.
Quel numéro conseille les victimes de cyberharcèlement ?;Le 115;Le 3919;Le 17;Le 3018;5;Aussi accessible sur 3018.fr.
Pourquoi se méfier de la connexion à un site via son compte de réseau social ?;Aucune raison;Un piratage du réseau social donnerait accès à tous ces sites;C'est plus lent;C'est payant;3;Des informations sont aussi échangées entre les services.
Quelles sont les deux protections complémentaires d'un téléphone ?;Le Wi-Fi et le Bluetooth;L'antivirus et le GPS;Le numéro de série et la coque;Le code de déverrouillage et le code PIN;5;Le PIN bloque la carte SIM.
Comment retrouver le code IMEI d'un téléphone ?;En appelant le 112;Dans les SMS;En tapant *#06#;Il n'existe pas;4;Il permet de bloquer le téléphone sur tous les réseaux.
Que garantit le chiffrement d'un appareil mobile ?;Qu'un voleur ne pourra pas contourner les codes pour lire les données;Un écran incassable;Une connexion plus rapide;Une batterie plus longue;2;La carte mémoire doit aussi être chiffrée.
Qu'est-ce qu'une sauvegarde incrémentale ?;Une copie des fichiers modifiés depuis la dernière sauvegarde complète;Aucune copie;Une copie complète;Une copie des fichiers modifiés depuis la dernière sauvegarde;5;La différentielle se réfère à la dernière sauvegarde complète.
Pourquoi déconnecter le support de sauvegarde après usage ?;Pour qu'un rançongiciel ne puisse pas le chiffrer;Pour économiser l'électricité;Pour le refroidir;Par habitude;2;Il faut aussi une copie dans un autre lieu.
Quelle est la durée de vie moyenne d'un DVD gravé ?;10 à 15 ans;Un an;100 ans;6 mois;2;Il faut surveiller la durée de vie des supports.
D'où télécharger les mises à jour ?;Uniquement depuis les sites ou dispositifs officiels;D'un lien reçu par SMS;De n'importe quel site;D'une fenêtre publicitaire;2;Attention aussi aux cases précochées.
Que faire d'un appareil qui ne peut plus être mis à jour ?;Le protéger autrement, par exemple en l'isolant du réseau;Le connecter à Internet;Le prêter;L'ignorer;2;Vérifier la fin de support avant l'achat.
Que faire d'une clé USB trouvée ?;La brancher sur un poste personnel;Ne jamais la brancher;La brancher sur un poste professionnel;La prêter à un collègue;3;Partir du principe qu'elle est piégée.
Pourquoi ne pas utiliser un stockage en ligne personnel pour des documents professionnels ?;Son niveau de sécurité n'est pas adapté aux besoins de l'entreprise;C'est trop lent;C'est trop cher;C'est interdit par la loi;2;Sauf autorisation et mesures de sécurité.
Comment vérifier la vraie destination d'un lien dans un courriel ?;Cliquer dessus;Le transférer;Placer le curseur dessus sans cliquer;Le copier dans un SMS;4;Un seul caractère peut changer dans l'adresse.
Où signaler une adresse de site d'hameçonnage ?;À Phishing Initiative;À Météo France;À la Poste;Au 18;2;Les messages douteux se signalent à Signal Spam.
Quel numéro gratuit conseille en cas d'hameçonnage ?;Le 3018;Le 3977;Info Escroqueries au 0 805 805 817;Le 15;4;Il faut aussi faire opposition et porter plainte.
Quelle peine encourt l'escroquerie ?;Cinq ans et 375 000 euros d'amende;Dix ans et 10 millions;Aucune;Un an et 1 000 euros;2;Article 313-1 du code pénal.
Que faire en premier face à un rançongiciel ?;Payer la rançon;Attendre;Débrancher la machine d'Internet ou du réseau;Éteindre l'écran;4;Puis alerter le service informatique.
Faut-il payer la rançon ?;Seulement en cryptomonnaie;Oui toujours;Oui si la somme est faible;Non, rien ne garantit la récupération et cela alimente le système mafieux;5;No More Ransom propose parfois des solutions.
Quelle qualification pénale correspond au rançongiciel ?;L'extorsion;L'abus de confiance;La diffamation;Le vol simple;2;Sept ans et 100 000 euros d'amende.
Que faire si un faux technicien a pris le contrôle de l'ordinateur ?;Lui payer la facture;Rien;Le rappeler;Désinstaller le programme de gestion à distance et changer tous ses mots de passe;5;Faire opposition si une carte bancaire a été donnée.
Un support technique officiel peut-il vous contacter pour réclamer de l'argent ?;Non, jamais;Seulement le dimanche;Oui, souvent;Oui, par SMS uniquement;2;C'est le signe d'une arnaque.
Un logo officiel dans un message prouve-t-il son authenticité ?;Oui s'il est en couleur;Oui s'il est grand;Oui toujours;Non;5;Les escrocs copient les logos.
Faut-il prévenir ses contacts si sa messagerie est piratée ?;Oui, pour qu'ils ne soient pas victimes à leur tour;Seulement son employeur;Non, c'est inutile;Seulement sa famille;2;Les pirates usurpent l'identité de la victime.
